NCBI.GeneID	ySmbol	Description	Taxonomic.Name	Common.Name	Gene.Type	Transcripts	Gene.Group.Identifier	Gene.Group.Method
118567384	Gm44126	predicted gene, 44126	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567385	Gm57772	predicted gene, 57772	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567386	Gm53286	predicted gene, 53286	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567388	Gm57774	predicted gene, 57774	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567389	Gm57775	predicted gene, 57775	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567399	Gm57776	predicted gene, 57776	Mus musculus	house mouse	PROTEIN_CODING	10	NA	
118567431	Gm53051	predicted gene, 53051	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567439	Gm53329	predicted gene, 53329	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567440	Gm53330	predicted gene, 53330	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567455	Gm44134	predicted gene, 44134	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567456	Gm57778	predicted gene, 57778	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567464	Gm53348	predicted gene, 53348	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567466	Gm53349	predicted gene, 53349	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567479	Gm53355	predicted gene, 53355	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567481	Gm53357	predicted gene, 53357	Mus musculus	house mouse	PROTEIN_CODING	6	NA	
118567485	LOC118567485	60S ribosomal protein L23a-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567495	Gm57785	predicted gene, 57785	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567496	Gm44611	predicted gene 44611	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567505	Gm53370	predicted gene, 53370	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567506	Gm53371	predicted gene, 53371	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567536	LOC118567536	proteinase-activated receptor 4-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567551	Gm53405	predicted gene, 53405	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567557	Gm53410	predicted gene, 53410	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567572	Gm53421	predicted gene, 53421	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567575	Gm53424	predicted gene, 53424	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567577	Gm53426	predicted gene, 53426	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567578	Gm53427	predicted gene, 53427	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567579	Gm53428	predicted gene, 53428	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567581	Gm53430	predicted gene, 53430	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567621	Gm53464	predicted gene, 53464	Mus musculus	house mouse	PROTEIN_CODING	6	NA	
118567625	Gm57791	predicted gene, 57791	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567631	Gm53473	predicted gene, 53473	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567641	Gm53480	predicted gene, 53480	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567643	Gm53481	predicted gene, 53481	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567658	Gm57795	predicted gene, 57795	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567664	Gm53498	predicted gene, 53498	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118567691	Gm53517	predicted gene, 53517	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567727	6720484G13Rik	RIKEN cDNA 6720484G13 gene	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567759	Gm53567	predicted gene, 53567	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567769	Gm53575	predicted gene, 53575	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567777	Gm53582	predicted gene, 53582	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567780	Gm49817	predicted gene, 49817	Mus musculus	house mouse	PROTEIN_CODING	1	440107	NCBI Ortholog
118567781	Gm47612	predicted gene, 47612	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567798	Gm53596	predicted gene, 53596	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567800	Gm47985	predicted gene, 47985	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567804	Gm47995	predicted gene, 47995	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567805	Gm47996	predicted gene, 47996	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567813	Gm53606	predicted gene, 53606	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567814	Gm53607	predicted gene, 53607	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567837	Gm53622	predicted gene, 53622	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567843	LOC118567843	uncharacterized LOC118567843	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567871	Gm53648	predicted gene, 53648	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567886	Gm53660	predicted gene, 53660	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118567893	Gm53666	predicted gene, 53666	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567918	Gm53687	predicted gene, 53687	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118567927	Gm53694	predicted gene, 53694	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567987	Gm49328	predicted gene, 49328	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118567992	Gm53746	predicted gene, 53746	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568006	Gm57807	predicted gene, 57807	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568020	Gm53767	predicted gene, 53767	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568028	Gm53775	predicted gene, 53775	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568032	Gm53778	predicted gene, 53778	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118568047	LOC118568047	sperm motility kinase X-like	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118568050	LOC118568050	protein C1orf43 homolog	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568053	Gm53789	predicted gene, 53789	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568054	LOC118568054	chromobox protein homolog 3-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568056	LOC118568056	chromobox protein homolog 3-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568062	Gm53794	predicted gene, 53794	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568072	Gm57808	predicted gene, 57808	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568079	Gm48049	predicted gene, 48049	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568080	Gm53808	predicted gene, 53808	Mus musculus	house mouse	PROTEIN_CODING	6	NA	
118568099	Gm53824	predicted gene, 53824	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568100	Gm53825	predicted gene, 53825	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568135	Gm57812	predicted gene, 57812	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
118568140	LOC118568140	disks large homolog 5-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568141	LOC118568141	disks large homolog 5-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568142	LOC118568142	disks large homolog 5-like	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118568144	Gm21754	predicted gene, 21754	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568148	LOC118568148	transcription initiation factor TFIID subunit 13-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568150	LOC118568150	disks large homolog 5-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568152	Gm53858	predicted gene, 53858	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568164	LOC118568164	uncharacterized LOC118568164	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568183	Gm57814	predicted gene, 57814	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568219	Gm57817	predicted gene, 57817	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568222	Tmdd1	transmembrane and death domain 1	Mus musculus	house mouse	PROTEIN_CODING	1	112163659	NCBI Ortholog
118568229	Gm53916	predicted gene, 53916	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568241	Gm53928	predicted gene, 53928	Mus musculus	house mouse	PROTEIN_CODING	3	NA	
118568243	Gm57818	predicted gene, 57818	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568255	LOC118568255	high mobility group nucleosome-binding domain-containing protein 5-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568281	LOC118568281	40S ribosomal protein S24-like	Mus musculus	house mouse	PROTEIN_CODING	4	NA	
118568284	Gm53961	predicted gene, 53961	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568297	Gm53973	predicted gene, 53973	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568299	Gm53975	predicted gene, 53975	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568300	Gm53976	predicted gene, 53976	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568301	Gm53977	predicted gene, 53977	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568304	Gm53980	predicted gene, 53980	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568306	Gm53982	predicted gene, 53982	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568307	Gm53983	predicted gene, 53983	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568308	Gm53984	predicted gene, 53984	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568310	Gm53985	predicted gene, 53985	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568311	Gm53986	predicted gene, 53986	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568322	LOC118568322	elongin-C-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568335	Gm54002	predicted gene, 54002	Mus musculus	house mouse	PROTEIN_CODING	4	NA	
118568337	Gm54004	predicted gene, 54004	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568338	LOC118568338	zinc finger protein 431-like	Mus musculus	house mouse	PROTEIN_CODING	3	NA	
118568339	Gm54005	predicted gene, 54005	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568340	Gm54006	predicted gene, 54006	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568343	Gm54009	predicted gene, 54009	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568345	Gm54011	predicted gene, 54011	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568348	Gm54014	predicted gene, 54014	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568354	LOC118568354	60S ribosomal protein L17-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568368	LOC118568368	60S ribosomal protein L24-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568407	Gm3443	predicted gene 3443	Mus musculus	house mouse	PROTEIN_CODING	2	138240	NCBI Ortholog
118568416	Gm54058	predicted gene, 54058	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568422	Gm54064	predicted gene, 54064	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568424	Akap17a	A-kinase anchoring protein 17A	Mus musculus	house mouse	PROTEIN_CODING	4	8227	NCBI Ortholog
118568425	Gm54066	predicted gene, 54066	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568432	Gm54073	predicted gene, 54073	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568448	Gm54088	predicted gene, 54088	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568452	Rpa4	replication protein A4	Mus musculus	house mouse	PROTEIN_CODING	1	29935	NCBI Ortholog
118568456	LOC118568456	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568457	Gm20849	predicted gene, 20849	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568459	Gm54091	predicted gene, 54091	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568460	LOC118568460	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568461	LOC118568461	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568462	LOC118568462	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568463	LOC118568463	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568464	Gm54092	predicted gene, 54092	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568465	LOC118568465	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568466	LOC118568466	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568467	LOC118568467	Y-linked testis-specific protein 1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568468	LOC118568468	nuclear body protein SP140-like protein	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568469	LOC118568469	NHP2-like protein 1	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568473	LOC118568473	sp110 nuclear body protein-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568475	LOC118568475	nuclear body protein SP140-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568482	Gm27032	predicted gene, 27032	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568487	Gm57830	predicted gene, 57830	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568567	LOC118568567	60S ribosomal protein L13-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568585	Gm42922	predicted gene 42922	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568593	Gm54180	predicted gene, 54180	Mus musculus	house mouse	PROTEIN_CODING	4	NA	
118568594	Gm54181	predicted gene, 54181	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568607	Gm54192	predicted gene, 54192	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568612	Gm54197	predicted gene, 54197	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568632	Gm54211	predicted gene, 54211	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568634	Gm54213	predicted gene, 54213	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568637	LOC118568637	60S ribosomal protein L13-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568639	LOC118568639	60S acidic ribosomal protein P1-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568644	Gm54215	predicted gene, 54215	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568645	Gm54216	predicted gene, 54216	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568650	Gm54219	predicted gene, 54219	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568652	Gm54221	predicted gene, 54221	Mus musculus	house mouse	PROTEIN_CODING	3	NA	
118568653	Gm54222	predicted gene, 54222	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568662	Gm54229	predicted gene, 54229	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568683	Gm54248	predicted gene, 54248	Mus musculus	house mouse	PROTEIN_CODING	7	NA	
118568702	Gm54266	predicted gene, 54266	Mus musculus	house mouse	PROTEIN_CODING	3	NA	
118568705	Gm54268	predicted gene, 54268	Mus musculus	house mouse	PROTEIN_CODING	3	NA	
118568708	E230012J19Rik	RIKEN cDNA E230012J19 gene	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568709	Gm54271	predicted gene, 54271	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568715	Gm54275	predicted gene, 54275	Mus musculus	house mouse	PROTEIN_CODING	4	NA	
118568716	Gm54276	predicted gene, 54276	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118568718	LOC118568718	NADH-ubiquinone oxidoreductase chain 5-like	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568720	Gm54278	predicted gene, 54278	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568721	Gm54279	predicted gene, 54279	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568751	Gm54302	predicted gene, 54302	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568753	Gm57841	predicted gene, 57841	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568783	Gm54326	predicted gene, 54326	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
118568792	Gm54333	predicted gene, 54333	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
118568793	Gm54334	predicted gene, 54334	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
119065974	Msantd7	Myb/SANT DNA binding domain containing 7	Mus musculus	house mouse	PROTEIN_CODING	2	100421372	NCBI Ortholog
119407409	Gm26524	predicted gene, 26524	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
119407410	AK013988	expressed sequence AK013988	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
12046	Bcl2a1c	B cell leukemia/lymphoma 2 related protein A1c	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
121811709	Smim39	small integral membrane protein 39	Mus musculus	house mouse	PROTEIN_CODING	1	113523639	NCBI Ortholog
121811722	Smim36	small integral membrane protein 36	Mus musculus	house mouse	PROTEIN_CODING	1	101927367	NCBI Ortholog
122152370	Spacdr	sperm acrosome developmental regulator	Mus musculus	house mouse	PROTEIN_CODING	1	402573	NCBI Ortholog
122526778	Smim10l3	small integral membrane protein 10 like 3	Mus musculus	house mouse	PROTEIN_CODING	1	122526779	NCBI Ortholog
122526781	Gm57849	predicted gene, 57849	Mus musculus	house mouse	PROTEIN_CODING	1	122526780	NCBI Ortholog
123956256	Gm57850	predicted gene, 57850	Mus musculus	house mouse	PROTEIN_CODING	5	NA	
125179616	Gm57851	predicted gene, 57851	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
125480935	Tmem276	transmembrane protein 276	Mus musculus	house mouse	PROTEIN_CODING	17	84773	NCBI Ortholog
125488414	Gm57852	predicted gene, 57852	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
128900018	Gm57853	predicted gene, 57853	Mus musculus	house mouse	PROTEIN_CODING	4	NA	
128932648	Dusp13a	dual specificity phosphatase 13a	Mus musculus	house mouse	PROTEIN_CODING	1	128854680	NCBI Ortholog
129135233	Gm57854	predicted gene, 57854	Mus musculus	house mouse	PROTEIN_CODING	1	112694756	NCBI Ortholog
129167829	Gm57855	predicted gene, 57855	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
13219	Defa-rs10	defensin, alpha, related sequence 10	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
13221	Defa-rs12	defensin, alpha, related sequence 12	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
13223	Defa-rs4	defensin, alpha,, related sequence 4	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
13226	Defa31	defensin, alpha, 31	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
13229	Defa10	defensin, alpha, 10	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13230	Defa11	defensin, alpha, 11	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13231	Defa12	defensin, alpha, 12	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13232	Defa13	defensin, alpha, 13	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13233	Defa14	defensin, alpha, 14	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13234	Defa15	defensin, alpha, 15	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13235	Defa16	defensin, alpha, 16	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13241	Defa7	defensin, alpha, 7	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13242	Defa8	defensin, alpha, 8	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13243	Defa9	defensin, alpha, 9	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
132475968	LOC132475968	Uncharacterized LOC132475968	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
132932481	Gm45844	predicted gene 45844	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
135575218	Zfp7-commd5	Zfp7-Commd5 readthrough	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
136856708	LOC136856708	SLC35A4 upstream open reading frame protein-like	Mus musculus	house mouse	PROTEIN_CODING	2	NA	
13927	X83325	EST X83325	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13935	X83348	EST X83348	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13980	X83319	EST X83319	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13995	Etohd1	ethanol decreased 1	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13997	Etohd3	ethanol decreased 3	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
13999	Gm14288	predicted gene 14288	Mus musculus	house mouse	PROTEIN_CODING	1	NA	
14001	Etohi3	ethanol induced 3	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14003	Etohi5	ethanol induced 5	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14005	Etohi7	ethanol induced 7	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14016	Evi12	ecotropic viral integration site 12	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
140762	C87926	cDNA sequence, C87926	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14475	Gcap10	granule cell antiserum positive 10	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14550	Gdap5	ganglioside-induced differentiation-associated-protein 5	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14551	Gdap6	ganglioside-induced differentiation-associated-protein 6	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14552	Gdap7	ganglioside-induced differentiation-associated-protein 7	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14553	Gdap8	ganglioside-induced differentiation-associated-protein 8	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
14554	Gdap9	ganglioside-induced differentiation-associated-protein 9	Mus musculus	house mouse	PROTEIN_CODING	NA	NA	
